X,Y,objectid,data_year,portfolio_manager_id,philadelphia_building_id,street_address,property_name,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_sour_eui_kbtuft2,total_ghg_emissions_mtco2e,water_use_all_kgal,district_chilled_water,water_score,estar_certified,compliance_type,benchmarking_status,x_coord,y_coord
-75.0277401468979,40.0670063194772,716,2022,4932752,881191500,2661-69 WILLITS RD,Welshwood Apartments,19114,3,1967,Multifamily Housing,208761,3576707.5,12077716.2,0,0,49,75,108.7,78.8,153.4,953.1,7454.4,0, ,No,Required Compliance,Complied,-75.02709604,40.06765089
,,717,2022,20658981, ,3464 W SCHOOL HOUSE LN,Philadelphia University (Ronson Dorms),19144,1,1950,College/University,67370,2409186.2,1094057.2,0,0,0,49.1,110.6,50.7,117.8,268,6060.6,0, ,No,Required Compliance,Complied,-75.19497076,40.01669177
-75.1622217454958,39.9486946570019,718,2022,5015250,881015000,204-06 S 13TH ST,Chancellor Apartments,19107,1,1920,Multifamily Housing,128337,2681229.8,8565664.9,0,0,69,87.6,128.6,92,128.6,688.6,5498.6,0, ,No,Required Compliance,Complied,-75.16252487,39.94864413
-75.2126503978288,39.9747771065266,719,2022,4096072,884220000,1300-38 BELMONT AVE,Devon/Belmont LLC,19104,1,1950,Self-Storage Facility,150000,2750842.1,2463372.9,0,0,0,34.8,68.6,37.1,63.7,370.5,28.3,0, ,No,Required Compliance,Complied,-75.21382137,39.97561745
-75.2358232092735,39.9748271770179,720,2022,4123938,783318200,5720-38 MEDIA ST,Bluford,19131,1,1909,K-12 School,78257,2613423.1,159845,2695540.1,0,13,69.9,130.4,72.4,125.6,436.2,486.8,0, ,No,Required Compliance,Complied,-75.23598866,39.97399531
-75.2062766036297,39.9485019798181,721,2022,3682419,883080550,4116-18 CHESTER AVE,4100 Chester / 4101 Woodland Avenue,19104,1,1920,Office,55000,1893660,696297.9,0,0,0,47.1,109.7,47.9,153.4,202,212.5,0, ,No,Required Compliance,Complied,-75.20619207,39.94801348
-75.2193273669372,39.9577760929179,722,2022,3330726,783094900,4901-31 CHESTNUT ST,West Philadelphia New,19139,1,2011,K-12 School,170013,6824225.2,8479990.6,0,0,34,90,164.8,93.6,101.5,1045,1782.8,0, ,No,Required Compliance,Complied,-75.21998104,39.95865961
-75.1488133662883,40.0027894866931,723,2022,4124425,785367600,3303-61 OLD YORK RD,Bethune,19140,1,1970,K-12 School,99420,2621810.5,4479846.9,0,0,43,71.4,121.2,76,193.9,466.4,1148.5,0, ,No,Required Compliance,Complied,-75.14797485,40.00348199
-75.1564030990049,39.9554418078827,724,2022,3883003,883430000,1030-38 RACE ST,Stephen Pang,19107,1,1985,Parking,108108,1354782.4,1693380.3,0,0,0,28.2,51.5,28.4,100.7,208,1288.8,0, ,No,Required Compliance,Complied,-75.15727466,39.9552355
-75.1591371723296,39.9480228297883,725,2022,5029662,886810726,218-26 S 11TH ST,Washington Square West,19107,1,1982,Multifamily Housing,103673,2563118.3,7051962,0,0,22,92.7,140.6,97.7,104.8,597.9,4960.8,0, ,No,Required Compliance,Complied,-75.15933287,39.94791426
-75.2318401199253,39.96558741254,726,2022,3330853,783541800,5600-54 VINE ST,Daroff,19139,1,1972,K-12 School,85080,2661096.9,3341000.2,0,0,37,70.5,128.8,75.8,126,409.3,727.3,0, ,No,Required Compliance,Complied,-75.23296429,39.96503665
-75.0077948037646,40.0451229899212,727,2022,3686205,88-2-369810,8803-35 TORRESDALE AVE,TORRESDALE PLAZA LP,19136,1,1969,Other,182000,3005773.4,1014713.4,0,0,0,22.1,52.1,22.7,207.1,315.8,735.5,0, ,No,Required Compliance,Complied,-75.00546181,40.04411785
-75.1657359100686,39.9506276008096,728,2022,4135023, ,114-22 S 15TH ST,LAZ Parking,19102,0,1950,Parking,10000,622803.6,0,0,0,0,62.3,174.4,62.3,81.7,54.3,15.6,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.16619282,39.95052011
-75.1592290270318,39.972545591967,729,2022,3628711,771637000,1231-39 N BROAD ST,Philadelphia Opportunities Industrialization Center,19121,1,1920,Office,90000,3111825.2,1005267.6,0,0,55,45.7,108.5,47.3,193.2,324.5,591.1,0, ,No,Required Compliance,Complied,-75.15863286,39.97290649
-75.0524290895242,40.0468084113198,730,2022,4457062, ,7400 E ROOSEVELT BLVD,7400 Roosevelt,19152,5,1973,Multifamily Housing,180700,3630224.7,4701642.6,0,0,95,37,67,37.7,92.5,576,13552.8,0, ,No,Required Compliance,Complied,-75.05246618,40.04787563
-75.2028047558687,39.9557256362281,731,2022,3582170,773081005,4023-27 CHESTNUT ST,4025 Chestnut (American Law Institute),19104,1,1968,Office,57027,3166749.2,2458597.6,0,0,25,98.6,200.8,101.7,158.1,406.5,1201.5,0, ,No,Required Compliance,Complied,-75.20354008,39.95608734
-75.2131083910099,40.0273279498183,732,2022,5016210,881445550,420 PENSDALE ST,Pensdale Housing Inc.,19128,1,2004,Multifamily Housing,65873,2562548.5,2617326,0,0,14,78.6,150.6,81.3,116.3,362.3,1715.3,0, ,No,Required Compliance,Complied,-75.21304773,40.0275715
,,733,2022,3505061,777141500,1901 N FRONT ST,Kensington HS CAPA,19125,1,2009,K-12 School,88915,3633421.7,156656,0,0,58,42.6,116.3,42.6,131.3,324.9,725.6,0, ,No,Required Compliance,Complied,-75.13305602,39.97795521
-75.1541835508307,40.0034542314897,734,2022,5036991,777574550,3301-59 N 15TH ST,ONTARIO WEST PKG GAR,19140,1,2000,Parking,482000,3022107.7,634940,0,0,0,7.6,18.9,7.5,167.4,297,46.2,0, ,No,Required Compliance,Complied,-75.15361704,40.00408201
-75.1368448118762,40.0575141516883,735,2022,4456653, ,6908-12 N 12TH ST,Bromley Apartments Limited,19126-2233,4,1965,Multifamily Housing,166050,2531396.9,8549470.6,0,0,80,66.7,96.7,71.3,183.8,681.6,9674.4,0, ,No,Required Compliance,Complied,-75.13762288,40.05833185
-75.1470481740794,39.9590921029125,736,2022,3891321,883009101,441-45 N 05TH ST,Miller Building,19123,1,1956,Office,80000,2334600.3,1678304.3,0,0,84,50.2,103.7,51.8,138.4,292.5,875.9,0, ,No,Required Compliance,Complied,-75.14666651,39.95908754
-75.1844757545915,39.9900547252158,737,2022,3330851,784374200,3133 RIDGE AVE,Strawberry Mansion & Hill,19132,1,1964,K-12 School,320920,4215966.1,25261597.6,0,0,29,91.9,119.4,98.4,100.5,1709.1,5887.2,0, ,No,Required Compliance,Complied,-75.18402465,39.99074372
-75.1620383824393,39.9823586570393,738,2022,3583476,784516400,1901-51 N 17TH ST,Carver,19121,1,1949,K-12 School,149810,5822223.2,408924,0,0,57,41.6,111.7,39.9,139.6,529,903.3,0, ,No,Required Compliance,Complied,-75.16109188,39.98297751
-75.1073370174836,40.0054742042324,739,2022,3891212,777575905,1100-40 E ERIE AVE,Community Academy of Philadelphia,19124,1,1958,K-12 School,118000,3227803.9,1677028.6,0,0,85,41.6,91.5,43,154.5,370.3,891.9,0, ,No,Required Compliance,Complied,-75.10654757,40.00434549
-75.1879055124077,39.9574901176911,740,2022,3762582,774513500,3201-21 ARCH ST,81-3201 Arch Street,19104,1,1920,College/University,72479,3356830,886254.7,0,0,0,58.4,142.1,59.6,78.8,348.7,1605.3,0, ,No,Required Compliance,Complied,-75.18805927,39.95789664
-75.2468792985273,39.9622438002272,741,2022,5030078,783097300,12 COBBS CREEK PKY,Cobbs Creek Rec Center & Ice Rink,19139,1,1904,Municipal,66000,2873291.6,1318543.5,0,0,0,63.5,142.9,67.4,168.1,320.4,258.2,0, ,No,Required Compliance,Complied,-75.24872157,39.95917774
-75.1567334146667,39.9536320748951,742,2022,5228183,888030546,1027-31 ARCH ST,1027 Arch Street Lofts in the Pitcairn Building,19107,1,2001,Multifamily Housing,106100,3591201.7,623322.7,0,0,64,39.7,100.9,40.4,108.5,355.8,3507,0, ,No,Required Compliance,Complied,-75.15756484,39.95405725
-75.1259087115293,40.0143643841319,743,2022,4069484,786160485,4224-50 N FRONT ST,Alt Ed Center Hunting Park,19140,1,2004,K-12 School,164000,4939661.6,3994415.2,0,0,52,54.5,109.9,56.9,186.3,642.5,288.1,0, ,No,Required Compliance,Complied,-75.12665044,40.01540643
,,744,2022,3946509,883300500,123-29 CHESTNUT ST,Corn Exchange,19123,1,1923,Office,50704,2740972.2,1913252.8,0,0,33,91.8,191,95.6,206.5,340.4,3892.8,0, ,No,Required Compliance,Complied,-75.14372131,39.94861721
-75.1226035927137,40.0197044405888,745,2022,3330967,785127900,206-10 E COURTLAND ST,Feltonville Arts,19120,1,1995,K-12 School,78000,3888431.2,4610094.1,0,0,22,74.9,138.7,77.8,127,583.6,1000,0, ,No,Required Compliance,Complied,-75.1219493,40.01916883
-75.1619305858457,39.9466317067222,746,2022,2849421,772508050,1224-34 SPRUCE ST,Spruce Residence Hall,19107,1,1922,Residence Hall/Dormitory,79412,3905088.6,1199011.5,0,0,0,64.3,153.5,66.3,231.5,403.9,3526.4,0, ,No,Required Compliance,Complied,-75.16238188,39.94645091
-75.1660212466863,39.995421047066,747,2022,3330734,785314800,2100-50 W LEHIGH AVE,Dobbins CTE,19132,1,1938,K-12 School,312395,11091617,23139968.9,0,0,6,109.6,177.2,115.9,168.8,2195.4,1089.8,0, ,No,Required Compliance,Complied,-75.16686813,39.9948585
-75.1556421024025,39.949053593228,748,2022,3579797,883010900,125-37 S 09TH ST,125 S. 9th (Sheridan Building),19107,1,1916,Office,98809,4791860.6,391256.6,0,0,71,52.4,139.9,53,197.1,438.3,1885.4,0, ,No,Required Compliance,Complied,-75.15539957,39.94883761
-75.1803465064966,40.0304011979676,749,2022,3569461,883550200,301-31 E CHELTEN AVE,301 E. CHELTEN AVENUE,19144,1,1930,Mixed Use Property,85000,3156782.4,356022,0,0,0,41.3,108.4,41.9,131.9,293.9,1663.7,0, ,No,Required Compliance,Complied,-75.17142443,40.03948396
-75.0594237554549,40.0205799366963,750,2022,3330959,786033600,4501 BENNER ST,Lawton,19135,1,1973,K-12 School,79856,4665671.2,316170,0,0,8,62.4,167.8,64.8,198.8,423.3,543.1,0, ,No,Required Compliance,Complied,-75.05859434,40.02029256
-75.1622401960184,39.9484470295607,751,2022,3790250,883016200,211-21 N 13TH ST,"211 N. 13th Street Associates, LP",19107,1,1920,Office,83059,3267180.4,1987593.8,0,0,65,63.3,135.3,64.9,143.6,390.2,1027,0, ,No,Required Compliance,Complied,-75.16024951,39.95647439
-75.1770125344505,39.9580143625022,752,2022,4972681,886810658,2300 RACE ST,Riverside Presby Tower,19103,1,1981,Multifamily Housing,115719,3772989.6,4951681.4,0,0,45,75.4,136.2,78.1,19.9,591.7,4887,0, ,No,Required Compliance,Complied,-75.17771729,39.95780834
-75.112099272353,40.0121060742508,753,2022,3330948,884460970,801-39 E HUNTING PARK AVE,Juniata Park,19124,1,2007,K-12 School,102300,4219419.1,9041446.1,0,0,5,129.6,208.3,134.5,131.1,847.8,562.8,0, ,No,Required Compliance,Complied,-75.11102921,40.01284122
,,754,2022,5904300,885876140,1419-27 ARCH ST,1425 Arch Street,19103,0,1909,Office,90085,3661700.4,180056.6,0,0,70,42.6,115.9,43.9,80.4,328.6,1157.9,0, ,No,Required Compliance,Complied,-75.16416668,39.95488806
-75.1579284614301,39.9787713359644,755,2022,4475654,777505000,1700-22 N BROAD ST,1700 N. BROAD,19121,1,2000,College/University,84360,3096803.5,18223,0,0,0,79.7,155.1,80,249.1,456.7,1029.9,1227672.6, ,No,Required Compliance,Complied,-75.15832331,39.97906655
-75.2006011484203,39.9554243926095,756,2022,3696988,773687010,3926-38 CHESTNUT ST,3930 Chestnut St.,19104,1,1966,Office,67084,3788275.4,5029315.1,0,0,41,131.4,236.8,130,127.5,597.2,322.6,0, ,No,Required Compliance,Complied,-75.20160222,39.9551355
-75.1960587379837,39.9568522695206,757,2022,3340008,883073300,3701 MARKET ST,3701 Market St.,19104,1,2000,Medical Office,140913,30044461.5,0,0,0,1,213.2,597,214.7,92.2,2617.5,5293.7,0, ,No,Required Compliance,Complied,-75.19605345,39.95683771
-75.1631025263203,39.9550693817644,758,2022,3690846, ,118-26 N BROAD ST,Historic Landmark Building,19102,1,1865,Museum,71000,3819058.4,4063009.8,0,0,0,111,210.7,109.5,16.3,559,1135.2,0, ,No,Required Compliance,Complied,-75.16366855,39.9552166
-75.1703614972098,39.9516621674343,759,2022,1485534,883061805,100-20 N 18TH ST,154-TWO LOGAN SQUARE,19103,1,1988,Office,808040,53615860.9,0,0,0,73,66.5,186.2,66.5,111.6,4671.1,10334.8,0, ,Yes,Required Compliance,Complied,-75.16978354,39.9557261
-75.1296640997983,40.0018254751314,760,2022,3330902,786211400,3400 N HOWARD ST,Cramp,19140,1,1970,K-12 School,80088,4563266.8,160563,0,0,11,59,161.6,61.6,167.2,406.1,691.7,0, ,No,Required Compliance,Complied,-75.12996909,40.00256883
-75.138381692156,39.9918847564564,761,2022,3330879,786272100,401-21 W LEHIGH AVE,deBurgos,19133,1,2002,K-12 School,131500,5407098.8,6804468.5,0,0,14,92.9,169.5,97.3,201.3,832.5,1510.1,0, ,No,Required Compliance,Complied,-75.13862743,39.99275163
-75.0275558445193,40.1054343053072,762,2022,3498649,786056200,10153-99 BUSTLETON AVE,Washington HS,19116,1,1962,K-12 School,346000,5621911.5,26576759.1,0,0,28,93.1,126.1,100.9,306.5,1901.4,5283,0, ,No,Required Compliance,Complied,-75.02469077,40.10641567
-75.1352429339206,40.0013616005057,763,2022,3330910,193077311,3302-64 N 03RD ST,Munoz Marin,19140,1,1997,K-12 School,119250,4527447.6,4486996.1,0,0,20,75.6,145.8,79.6,184.6,632.8,232.1,0, ,No,Required Compliance,Complied,-75.13559827,40.0019738
,,764,2022,2858208,771500000,329-35 S BROAD ST,Anderson Hall,19102,1,1916,College/University,138123,4087446.3,3290814,0,0,0,53.4,107.9,55.2,149.8,530.9,310.8,0, ,No,Required Compliance,Complied,-75.16453529,39.94587927
-75.2000193633962,39.9553524131335,765,2022,4964805,881117500,3900-06 CHESTNUT ST,Chestnut Hall,19104,1,1923,Multifamily Housing,268381,14797642.7,18358334.7,0,0,3,110.5,202.3,111.9,91.5,2264.3,16144,0, ,No,Required Compliance,Complied,-75.20053606,39.95500064
,,766,2022,3774261,883066000,100 N 20TH ST,120 N. 20th Street,19106,1,1981,Office,89150,2907373.4,881688.2,0,0,85,42.5,101.7,43.9,236.3,300.1,713.1,0, ,No,Required Compliance,Complied,-75.17317075,39.95594838
-75.1878029351474,39.9577005424837,767,2022,3762548,"881822880 ; 774635000",115-25 N 32ND ST,26-Caneris Hall,19104,1,2000,Residence Hall/Dormitory,110143,5063568.4,3974705.6,0,0,51,82.1,166.6,84.7,20.6,666.1,3592.2,0, ,No,Required Compliance,Complied,-75.1875694,39.95686947
-75.160260330088,39.9504308887091,768,2022,21673231,881301100,1201-05 CHESTNUT ST,1201 Chestnut (The Commonwealth),19107,0,1906,Multifamily Housing,86642,4657407.3,910882.8,0,0,57,50.5,127,51.5,128.6,454.1,3850.2,0, ,No,Required Compliance,Complied,-75.16032106,39.95070803
-75.1260820450365,39.9981631397955,769,2022,3330876,786010400,243-57 E ALLEGHENY AVE,Stetson,19134,1,1917,K-12 School,140000,3908442.6,3536,6786619.4,0,23,76.4,127.2,81.1,89.3,844.3,4401,0, ,No,Required Compliance,Complied,-75.12561047,39.99893305
,,770,2022,3893215,776516000,2006-50 W OLNEY AVE,La Salle #2 (Katherine's and B&G),19141,2,1983,Residence Hall/Dormitory,80106,3230481.6,2631199.9,0,0,0,73.2,147.4,75.4,107.2,421.2,1873.6,0, ,No,Required Compliance,Complied,-75.15522334,40.04063405
-75.1814794524709,39.9155147982623,771,2022,4096807,"884095075, 884095090, 884095077, 884095079",2900A S 20TH ST,The Kinderman Family LP,19145,1,1940,Manufacturing/Industrial Plant,1198283,6583566.6,5434549.9,0,0,0,10,20.1,10.4,95.4,862.2,2493.8,0, ,No,Required Compliance,Complied,-75.18258906,39.91494094
-75.1923277848952,39.9516557354771,772,2022,3762553,"881822910 ; 774565000",219-25 N 34TH ST,31-Millenium Hall,19104,1,2009,Residence Hall/Dormitory,104653,5374773.5,2173938.8,0,0,47,72.1,165.6,73.7,338.2,598.5,3151.3,0, ,No,Required Compliance,Complied,-75.19043185,39.95958321
-75.1565525525303,39.9849424934006,773,2022,5032265,777524100,2112-50 N BROAD ST,JAMES S. WHITE HALL,19122,1,2000,Other,154487,3759027.7,2983010,0,0,0,46.2,93.6,46.6,140.2,485.9,5603.7,0, ,No,Required Compliance,Complied,-75.15692104,39.98562741
,,774,2022,6066569,881436651,301 W JOHNSON ST,Cliveden Nursing and Rehabilitation Center,19119,1,1964,Senior Care Community,63339,4137097.8,7019071.1,0,0,37,176.1,299.2,183.1,94.4,733.2,5448.1,0, ,No,Required Compliance,Complied,-75.18806594,40.04097487
-75.0742561893178,40.0301047899037,775,2022,2705460,884353910,6000 N PENN ST,Comly Depot,19149,1,1921,Other - Public Services,105000,5096644.3,29568790.8,0,0,0,330.1,431.6,356.6,156.4,2014.6,17580.2,0, ,No,Required Compliance,Complied,-75.07418349,40.03099101
-75.2070092603504,39.9468445531825,776,2022,3696901,773500500,4201-47 WOODLAND AVE,Griffith Hall,19104,1,1928,College/University,113332,5168600,23482037.5,0,0,0,252.8,345.3,262,89.5,1697.5,3614.6,0, ,No,Required Compliance,Complied,-75.20794135,39.94679246
-75.1794769669737,40.0073632125459,777,2022,3330915,784188400,2901-27 HENRY AVE,Randolph CTE,19129,1,1975,K-12 School,121579,5308068.9,12653658.5,0,0,3,147.7,231.5,155.8,223.9,1134.5,3040.2,0, ,No,Required Compliance,Complied,-75.17889591,40.00879841
-75.2374060977569,39.9960967878178,778,2022,3879942,77-4-5021-00,5500 CITY AVE,Mandeville Hall (MV),19131,1,1997,College/University,89373,5851508.3,2745575.8,0,0,0,96.2,215.6,95.5,165.1,655.6,475,0, ,No,Required Compliance,Complied,-75.23842984,39.99450036
-75.0162787103447,40.1183643980297,779,2022,5020545,882095030,815-25 HENDRIX ST,#6866-PHILADELPHIA (BUSTLETON AVE),19116,1,2007,Retail Store,100000,3172776.5,3248482.8,0,0,66,64.2,122.9,68,112.1,449,1892.3,0, ,No,Required Compliance,Complied,-75.01534618,40.1192799
-75.2460439274784,39.9594986726027,780,2022,5026797,886600600,6232-50 WALNUT ST,Walnut Park Plaza,19139,1,1921,Multifamily Housing,233372,5387790.3,11150099.7,0,0,59,64.4,104.4,67.6,200.7,1061.6,9349.7,0, ,No,Required Compliance,Complied,-75.24694929,39.95927228
-75.0515128852712,40.0505254538001,781,2022,4923937,888560998,7600 E ROOSEVELT BLVD,Valmont Towers Condo Assn.,19152,1,1974,Multifamily Housing,85480,5105641.7,1254966.1,0,0,8,74.4,182.7,75.2,112.8,525.5,5369.7,0, ,No,Required Compliance,Complied,-75.05241929,40.05080073
-75.1900761373884,39.9524898082229,782,2022,3762544,"881822890 ; 774552000",202-14 N 33RD ST,21-Myers Hall,19104,1,1977,Residence Hall/Dormitory,93696,2254485.5,529143.6,0,0,92,29.8,73.4,29.8,79,230.7,727.4,0, ,No,Required Compliance,Complied,-75.18971259,39.9594819
-75.1671228894764,39.9472750856402,783,2022,4959850,888082628,1520-28 SPRUCE ST,The Touraine Apartments,19102,1,1917,Multifamily Housing,232318,5043802.6,8422520.5,0,0,54,58,98.9,60.6,115.4,886.8,3233.1,0, ,No,Required Compliance,Complied,-75.16766387,39.94694957
-75.2099942760093,39.9687965806999,784,2022,3330802,783364400,4301-19 OGDEN ST,Miller,19104,1,1967,K-12 School,67200,5435022.6,1467182.1,0,0,3,102.7,249.4,104.7,141.2,551.4,201.5,0, ,No,Required Compliance,Complied,-75.21056222,39.96922579
-75.1662193583368,39.9400177519376,785,2022,3330808,781021910,901-33 S BROAD ST,CAPA,19147,1,1997,K-12 School,166630,6453194.1,3927170.2,0,0,44,62.3,133.2,63.9,171.2,770.8,2454.6,0, ,No,Required Compliance,Complied,-75.16548646,39.93942064
,,786,2022,3966438,777573005,1710-50 N 15TH ST,ECEC,19122,1,2000,College/University,52849,4370157.8,11341,0,0,0,190.3,340.6,185.4,144.4,707.9,191.7,3667146.3, ,No,Required Compliance,Complied,-75.15978893,39.97972642
-75.162898284235,39.9507280590081,787,2022,5027418,882497400,1330-36 CHESTNUT ST,"Treeco Manor, LP",19107,1,1930,Other - Mall,81423,3588939.5,1484437.4,0,0,0,62.3,142.6,62.2,243.3,391.5,677,0, ,No,Required Compliance,Complied,-75.16322371,39.95036678
,,788,2022,4970926,"881551176; 881179520",2201 TREMONT ST,St Regis Apartments,19034,2,1968,Multifamily Housing,322265,5695351.3,12493934.8,0,0,85,56.4,90.2,57.8,220,1159.8,14794.3,0, ,No,Required Compliance,Complied,-75.03828433,40.07480356
-75.1679767237115,39.9486321279375,789,2022,3772776,881030550,1610-18 LOCUST ST,Lenfest Hall,19103,1,2011,College/University,94747,5546700.7,4625002.6,0,0,0,107.4,215.2,107,129.8,728.9,2190.4,0, ,No,Required Compliance,Complied,-75.16848795,39.94845366
-75.1592550476304,39.9724268829493,790,2022,18414989,88114600,1220-46 N BROAD ST,Apartments @ 1220,19121,1,1950,Multifamily Housing,252811,6661868.6,15389998.7,0,0,31,94.5,149.2,0,124,1397.8,0,0, ,No,Required Compliance,Complied,-75.15966022,39.97275635
-75.1290422960468,40.0073142134144,791,2022,3337468,786125000,122-50 W ERIE AVE,Clemente,19140,1,1994,K-12 School,232815,5969816,8883602,0,0,48,63.8,111.9,67,156.3,992,687.7,0, ,No,Required Compliance,Complied,-75.12956362,40.00624935
-75.1500335522,40.0474534037071,792,2022,3330966,785259000,6101-67 N GRATZ ST,Prince Hall,19141,1,1973,K-12 School,79000,2635345.5,263533,4396831.7,0,21,92.4,153.1,97.5,96.4,569.9,1806.7,0, ,No,Required Compliance,Complied,-75.14926127,40.047665
-75.1553380806274,39.92129373382,793,2022,4992132, ,501-35 JACKSON ST,Jackson Place,19148,1,2004,Multifamily Housing,58639,2845667.4,1043761.6,0,0,18,66.3,154.6,66.3,78.4,303.4,1862.8,0, ,No,Required Compliance,Complied,-75.15582935,39.92149455
-75.134100601138,40.0293738471878,794,2022,3330905,786687225,5118-50 N 06TH ST,Marshall T,19120,1,1997,K-12 School,114000,3487115.2,4121323.8,0,0,38,66.7,123.6,69.3,184.2,522.7,1007.7,0, ,No,Required Compliance,Complied,-75.13462885,40.0301784
-75.1709557722594,40.0248723740697,795,2022,3330941,785401600,5116-60 PULASKI AVE,Kelly John,19144,1,1970,K-12 School,101976,2999191.7,6233104.3,0,0,25,90.5,146.5,96.2,231.3,592.4,3466.3,0, ,No,Required Compliance,Complied,-75.17233207,40.0248088
-75.1405013892309,39.9842531870646,796,2022,3330892,786525600,412-30 W SUSQUEHANNA AVE,McKinley,19122,1,1970,K-12 School,74314,2568469,3239391.9,0,0,27,78.2,142.5,81.4,71.1,395.8,975.5,0, ,No,Required Compliance,Complied,-75.14110934,39.98350492
-75.163210578296,40.0091577047528,797,2022,5013048,886650800,2112-22 W VENANGO ST,Venango House,19140,1,1982,Multifamily Housing,77497,2306358.5,4095256,0,0,44,82.6,138.8,87.3,66,418.5,3396.9,0, ,No,Required Compliance,Complied,-75.16404182,40.00889461
,,798,2022,5024002,776012000,"1620 KITTY HAWK AVE, #18",Kiesha Merrick,19141,1,2003,Multifamily Housing,73712,2488422.8,3961414.6,0,0,14,87.5,151,91.1,166,427.2,536.4,0, ,No,Required Compliance,Complied,-75.139626,40.03632
-75.1667918573332,39.945773255237,799,2022,2858164,772516000,1500-02 PINE ST,Pine Residence Hall,19102,1,1920,Residence Hall/Dormitory,53577,2823628.2,720583.9,0,0,37,66.2,161.7,66.2,44.8,284.3,5002.7,0, ,No,Required Compliance,Complied,-75.16699137,39.945543
-75.1705367369554,39.9517135103956,800,2022,4978652,888088272,1811-19 CHESTNUT ST,(PA2450) - Belgravia,19103,1,1903,Multifamily Housing,67493,2688178.3,789096.6,0,0,60,51.5,123.8,53.7,164.8,276.1,2451.4,0, ,No,Required Compliance,Complied,-75.17088639,39.95203496
-75.2198799410208,40.0009549922272,801,2022,4941421,881157000,2738-50 BELMONT AVE,the metropolitan bala,19131,1,1965,Multifamily Housing,119000,2316919.3,4644750.3,0,0,86,58.5,95.5,60.5,134.3,448.6,4766.8,0, ,No,Required Compliance,Complied,-75.22063498,40.00088213
-75.1649909193835,39.9455411401491,802,2022,2851911,771637200,401-11 S BROAD ST,Gershman Hall,19147,0,1923,College/University,75000,2266909.6,3147302.7,0,0,0,72.2,128.7,75.6,110.7,364.7,1022.6,0, ,No,Required Compliance,Complied,-75.16468119,39.94524061
-75.0382902641798,40.0713162181524,803,2022,5014034,"778799005; 778799020",8900 E ROOSEVELT BLV,Robert Saligman Apts_Saligman North fka Holiday House,19115,1,1978,Multifamily Housing,201661,7635438.4,3969149.2,0,0,62,57.6,126.7,59.8,603.2,897.4,14992.3,0, ,No,Required Compliance,Complied,-75.03776279,40.07230533
-75.2195536333338,39.9999093945361,804,2022,4964607,783042600,2701-99 BELMONT AVE,Belmont WTP,19131,1,1965,Municipal,95000,7368998.8,10625440.9,0,0,0,189.4,334.6,201.2,110.9,1206.4,8573.1,0, ,No,Required Compliance,Complied,-75.21778476,39.999897
-75.14324078663,39.9234317921823,805,2022,1547807,882055480,1-79 MIFFLIN ST,PHILADELPHIA SE (1443),19148,1,2002,Retail Store,135033,6252759.5,3468600.2,0,0,72,72,156.6,73.4,528.6,729,2180,0, ,No,Required Compliance,Complied,-75.1461529,39.924391
-75.1542390844165,39.9480904888173,806,2022,4803406,888037050,201-59 N 8TH ST,(PA2414) - Metroclub Condominiums,19106,1,2005,Multifamily Housing,167542,6999387,1412288.8,0,0,86,50.2,125.8,51.2,138.3,684.8,5026.2,0, ,No,Required Compliance,Complied,-75.15202012,39.95580638
-75.0431883724776,40.0879809236373,807,2022,3669125,882069300,1520 GRANT AVE,Northeast Racquet Club - NERC,19115,2,1973,Fitness Center/Health Club/Gym,117000,6534836.4,3759781.1,0,0,0,88,190.1,88.4,463.2,769,9.4,0, ,No,Required Compliance,Complied,-75.04352481,40.08693466
-75.1630247387173,39.954671567754,808,2022,3788696,781020810,111 N BROAD ST,PA Convention Center Annex,19107,1,2011,Convention Center,900000,37393370.4,11519825.6,0,0,0,54.3,129.8,54.3,0,3869.7,12096.5,0, ,No,Required Compliance,Complied,-75.1618018,39.95520634
-75.016164949679,40.1220036869847,809,2022,5013883,"778728000; 778729000",12001-09 BUSTLETON AVE,Ephraim Goldstein Apartments aka Shalom/Arbor,19116,1,1980,Multifamily Housing,209437,7670295.4,4055965.7,0,0,59,56,122.9,57.5,613.2,904.7,12506.8,0, ,No,Required Compliance,Complied,-75.01521125,40.12154916
,,810,2022,5015293,881159500,3701 CONSHOHOCKEN AVE,Duffield House Apartments,19111,1,1964,Multifamily Housing,261035,7023370,18019424.5,0,0,30,95.9,147.8,100.8,249.7,1569,9819.6,0, ,No,Required Compliance,Complied,-75.20446728,40.00389548
-75.0234418038511,40.0858349856138,811,2022,3681473,882241800,9725R E ROOSEVELT BLV,lowes 1848,19114,1,2004,Retail Store,115928,4758119.3,3134124.3,0,0,83,58.7,123.5,60.7,100.3,581,666.6,0, ,No,Required Compliance,Complied,-75.02482034,40.08129894
